"id","listing_url","last_scraped","host_id","host_name","host_since","host_location","neighbourhood","neighbourhood_cleansed","zipcode","property_type","room_type","accommodates","bathrooms","bedrooms","beds","price","number_of_reviews","review_scores_rating","cancellation_policy","amenities"
8350904,"https://www.airbnb.com/rooms/8350904","2016-07-04",37194142,"Christine","2015-07-01","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",6,2,3,3,220,3,100,"flexible","Cable TV|Wireless Internet|Kitchen|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Safety Card|Essentials"
2321626,"https://www.airbnb.com/rooms/2321626","2016-07-04",11858559,"Pascal","2014-02-02","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75011","Townhouse","Entire home/apt",5,2,2,5,150,56,92,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
4152785,"https://www.airbnb.com/rooms/4152785","2016-07-04",14985986,"Carl & Anna","2014-05-01","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",12,2.5,6,7,395,15,95,"strict","TV|Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Safety Card|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
1002368,"https://www.airbnb.com/rooms/1002368","2016-07-04",5512232,"Anne-Katerine","2013-03-18","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75020","House","Entire home/apt",10,2,4,8,300,17,98,"strict","TV|Cable TV|Internet|Wireless Internet|Wheelchair Accessible|Kitchen|Smoking Allowed|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
7943524,"https://www.airbnb.com/rooms/7943524","2016-07-04",18912497,"Laetitia","2014-07-26","Paris, Île-de-France, France","","Buttes-Chaumont","75020","House","Entire home/apt",4,1,2,2,85,1,60,"flexible","Internet|Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Essentials|Shampoo"
8532225,"https://www.airbnb.com/rooms/8532225","2016-07-04",44924070,"Anne Celine","2015-09-23","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",6,2,3,4,150,3,100,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Safety Card|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
3470626,"https://www.airbnb.com/rooms/3470626","2016-07-04",16488160,"Diana","2014-06-07","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",6,2,3,4,199,2,90,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Breakfast|Indoor Fireplace|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Safety Card|Essentials|Shampoo"
13702321,"https://www.airbnb.com/rooms/13702321","2016-07-04",65774741,"Karen","2016-04-04","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","Townhouse","Entire home/apt",9,3,4,7,250,0,NA,"flexible","TV|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
3599795,"https://www.airbnb.com/rooms/3599795","2016-07-04",18136549,"Fanny","2014-07-15","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",2,1,1,1,51,9,98,"strict","Internet|Wireless Internet|Kitchen|Heating|Smoke Detector|Essentials"
7174494,"https://www.airbnb.com/rooms/7174494","2016-07-03",37579356,"Jérémie","2015-07-05","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",8,2,4,4,150,2,100,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Essentials"
8965788,"https://www.airbnb.com/rooms/8965788","2016-07-03",39360116,"Susie","2015-07-23","Reading, England, United Kingdom","","Buttes-Chaumont","75019","House","Private room",2,1,1,1,29,1,100,"flexible","Wireless Internet|Kitchen|Heating|Washer"
4361878,"https://www.airbnb.com/rooms/4361878","2016-07-03",22641944,"Laurence","2014-10-17","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Private room",3,1,1,1,65,27,98,"flexible","TV|Internet|Wireless Internet|Kitchen|Breakfast|Heating|Family/Kid Friendly|Smoke Detector|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
6342216,"https://www.airbnb.com/rooms/6342216","2016-07-03",33016893,"Chantal","2015-05-10","Paris, Île-de-France, France","La Villette","Buttes-Chaumont","75019","House","Private room",2,1,1,1,70,0,NA,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Buzzer/Wireless Intercom|Heating|Washer|Dryer|Smoke Detector|Essentials"
13286223,"https://www.airbnb.com/rooms/13286223","2016-07-03",25397708,"Reezy","2014-12-30","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",5,1,1,3,111,0,NA,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|First Aid Kit|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
1745978,"https://www.airbnb.com/rooms/1745978","2016-07-03",9189385,"Christian","2013-10-02","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",6,1,3,3,99,19,88,"flexible","TV|Internet|Wireless Internet|Wheelchair Accessible|Kitchen|Heating|Family/Kid Friendly|Washer|Shampoo|translation missing: en.hosting_amenity_50"
11965432,"https://www.airbnb.com/rooms/11965432","2016-07-03",30860007,"Liza","2015-04-08","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75020","House","Entire home/apt",3,1,2,2,42,3,90,"flexible","TV|Internet|Wireless Internet|Kitchen|Free Parking on Premises|Smoking Allowed|Breakfast|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Smoke Detector|First Aid Kit|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
7149289,"https://www.airbnb.com/rooms/7149289","2016-07-03",37439832,"Ana","2015-07-03","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75020","House","Private room",2,1,1,1,30,4,85,"moderate",""
4358397,"https://www.airbnb.com/rooms/4358397","2016-07-03",22622933,"Jonas","2014-10-16","Le Pré-Saint-Gervais, Île-de-France, France","","Buttes-Chaumont","93310","House","Entire home/apt",6,1.5,3,3,115,1,100,"moderate","Internet|Wireless Internet|Kitchen|Cat(s)|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Essentials|Hair Dryer|Iron"
2005405,"https://www.airbnb.com/rooms/2005405","2016-07-03",4953442,"Cecile","2013-02-03","Paris, Île-de-France, France","Buttes-Chaumont - Belleville","Buttes-Chaumont","75019","House","Entire home/apt",5,1,2,3,120,12,90,"strict","TV|Internet|Kitchen|Pets live on this property|Cat(s)|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Essentials|Shampoo|Hair Dryer|Iron"
9586601,"https://www.airbnb.com/rooms/9586601","2016-07-03",9247361,"Rivka","2013-10-05","Paris, Île-de-France, France","La Villette","Buttes-Chaumont","75019","House","Private room",2,1,1,2,50,0,NA,"flexible","TV|Internet|Wireless Internet|Smoking Allowed|Breakfast|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|First Aid Kit|Fire Extinguisher|Essentials|Shampoo|Lock on Bedroom Door|24-Hour Check-in|Hangers|Laptop Friendly Workspace"
5121110,"https://www.airbnb.com/rooms/5121110","2016-07-03",5824069,"Julien","2013-04-08","Paris, Île-de-France, France","La Villette","Buttes-Chaumont","75019","House","Entire home/apt",6,2,2,3,200,13,97,"strict","Internet|Wireless Internet|Kitchen|Smoking Allowed|Hot Tub|Buzzer/Wireless Intercom|Heating|Essentials"
139889,"https://www.airbnb.com/rooms/139889","2016-07-03",630305,"Philippe (Mario)","2011-05-26","Paris, Île-de-France, France","La Villette","Buttes-Chaumont","75019","House","Entire home/apt",6,2,3,6,150,10,96,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Indoor Fireplace|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer"
13704672,"https://www.airbnb.com/rooms/13704672","2016-07-03",4879531,"Suz","2013-01-28","Paris, Île-de-France, France","La Villette","Buttes-Chaumont","75019","House","Private room",2,1,1,1,30,0,NA,"flexible","Wireless Internet|Kitchen|Breakfast|Family/Kid Friendly|Washer|Essentials"
638092,"https://www.airbnb.com/rooms/638092","2016-07-04",3062372,"Jean-Malo","2012-07-26","Zurich, Canton of Zurich, Switzerland","Pigalle - Saint-Georges","Opéra","75009","House","Entire home/apt",2,1,1,1,95,15,97,"strict","Kitchen|Doorman|Heating"
